lane,product_id,sku,name,category_slug,subcategory_slug,brand_name,product_type,product_sub_type,publication_status,pdp_visibility,listing_visibility,search_visibility,seo_indexing,sitemap_include,stock_status,has_primary_taxon
gach-op-lat,5386,GACH-612MACABLLP,Gạch 612MACABLLP,gach-op-lat,gach-van-da-marble,MARVEL GALA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5384,GACH-612MADSOLP,Gạch 612MADSOLP,gach-op-lat,gach-van-da-marble,MARVEL GALA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5388,GACH-612MXCAAPHA,Gạch 612MXCAAPHA,gach-op-lat,gach-van-da-marble,MARVEL X,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5389,GACH-75150MXFIBOLP,Gạch 75150MXFIBOLP,gach-op-lat,gach-van-da-marble,MARVEL X,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5387,GACH-75150MXFIBOSK,Gạch 75150MXFIBOSK,gach-op-lat,gach-van-da-marble,MARVEL X,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5392,GACH-90ONBE,Gạch 90ONBE,gach-op-lat,gach-van-da-marble,ONIX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5390,GACH-90ONBENP,Gạch 90ONBENP,gach-op-lat,gach-van-da-marble,ONIX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5391,GACH-90ONBLNP,Gạch 90ONBLNP,gach-op-lat,gach-van-da-marble,ONIX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5377,GACH-120278ON02,Gạch 120278ON02,gach-op-lat,gach-van-da-marble,ONYCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5376,GACH-120278ON04,Gạch 120278ON04,gach-op-lat,gach-van-da-marble,ONYCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5378,GACH-120278ON05,Gạch 120278ON05,gach-op-lat,gach-van-da-marble,ONYCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5375,GACH-120278ON05A,Gạch 120278ON05A,gach-op-lat,gach-van-da-marble,ONYCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5374,GACH-120278ON05B,Gạch 120278ON05B,gach-op-lat,gach-van-da-marble,ONYCE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5381,GACH-120278EN7Y,Gạch 120278EN7Y,gach-op-lat,gach-van-da-marble,TELE DI MARMO LUMIA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5382,GACH-120278EN7Z,Gạch 120278EN7Z,gach-op-lat,gach-van-da-marble,TELE DI MARMO LUMIA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5380,GACH-612EN88,Gạch 612EN88,gach-op-lat,gach-van-da-marble,TELE DI MARMO LUMIA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5379,GACH-612EN8A,Gạch 612EN8A,gach-op-lat,gach-van-da-marble,TELE DI MARMO LUMIA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5398,GACH-120278EKPF,Gạch 120278EKPF,gach-op-lat,gach-van-da-marble,TELE DI MARMO ONYX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5397,GACH-120ELDM,Gạch 120ELDM,gach-op-lat,gach-van-da-marble,TELE DI MARMO ONYX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5399,GACH-612EKTM,Gạch 612EKTM,gach-op-lat,gach-van-da-marble,TELE DI MARMO ONYX,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5416,GACH-65PRL60N,Gạch 65PRL60N,gach-op-lat,gach-van-da-tu-nhien,65PRL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5417,GACH-65PRL60W,Gạch 65PRL60W,gach-op-lat,gach-van-da-tu-nhien,65PRL,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5420,GACH-612INBENA,Gạch 612INBENA,gach-op-lat,gach-van-da-tu-nhien,INTENSE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5419,GACH-612INPENA,Gạch 612INPENA,gach-op-lat,gach-van-da-tu-nhien,INTENSE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5418,GACH-90INCRLP,Gạch 90INCRLP,gach-op-lat,gach-van-da-tu-nhien,INTENSE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5402,GACH-60MT02,Gạch 60MT02,gach-op-lat,gach-van-da-tu-nhien,MOTLEY,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5401,GACH-60MT04,Gạch 60MT04,gach-op-lat,gach-van-da-tu-nhien,MOTLEY,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5400,GACH-60MT06,Gạch 60MT06,gach-op-lat,gach-van-da-tu-nhien,MOTLEY,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5405,GACH-612MT02,Gạch 612MT02,gach-op-lat,gach-van-da-tu-nhien,MOTLEY,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5404,GACH-612MT04,Gạch 612MT04,gach-op-lat,gach-van-da-tu-nhien,MOTLEY,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5403,GACH-612MT06,Gạch 612MT06,gach-op-lat,gach-van-da-tu-nhien,MOTLEY,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5409,GACH-4590VAAL,Gạch 4590VAAL,gach-op-lat,gach-van-da-tu-nhien,VARANA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5408,GACH-4590VABL,Gạch 4590VABL,gach-op-lat,gach-van-da-tu-nhien,VARANA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5407,GACH-4590VAGR,Gạch 4590VAGR,gach-op-lat,gach-van-da-tu-nhien,VARANA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5406,GACH-4590VAMA,Gạch 4590VAMA,gach-op-lat,gach-van-da-tu-nhien,VARANA,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5413,GACH-120EN1W,Gạch 120EN1W,gach-op-lat,gach-van-da-tu-nhien,VARANA STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5410,GACH-120EN1X,Gạch 120EN1X,gach-op-lat,gach-van-da-tu-nhien,VARANA STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5411,GACH-918EN20,Gạch 918EN20,gach-op-lat,gach-van-da-tu-nhien,VARANA STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5414,GACH-918EN21,Gạch 918EN21,gach-op-lat,gach-van-da-tu-nhien,VARANA STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5415,GACH-918EN3Z,Gạch 918EN3Z,gach-op-lat,gach-van-da-tu-nhien,VARANA STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5412,GACH-918EN40,Gạch 918EN40,gach-op-lat,gach-van-da-tu-nhien,VARANA STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5422,GACH-918ST89660N,Gạch 918ST89660N,gach-op-lat,gach-van-da-tu-nhien,VEIN STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5421,GACH-918ST89662N,Gạch 918ST89662N,gach-op-lat,gach-van-da-tu-nhien,VEIN STONE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5428,GACH-212EGN8,Gạch 212EGN8,gach-op-lat,gach-van-go,DIMORE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5429,GACH-212EGN9,Gạch 212EGN9,gach-op-lat,gach-van-go,DIMORE,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5430,GACH-212HEEN,Gạch 212HEEN,gach-op-lat,gach-van-go,HELSINKI,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5432,GACH-212MF7D,Gạch 212MF7D,gach-op-lat,gach-van-go,INTRECCI,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5431,GACH-212MF7F,Gạch 212MF7F,gach-op-lat,gach-van-go,INTRECCI,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5433,GACH-212MF7G,Gạch 212MF7G,gach-op-lat,gach-van-go,INTRECCI,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5434,GACH-212KANO,Gạch 212KANO,gach-op-lat,gach-van-go,KALON,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5427,GACH-1154EKP9,Gạch 1154EKP9,gach-op-lat,gach-van-go,MIMESIS,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5425,GACH-1154EKPA,Gạch 1154EKPA,gach-op-lat,gach-van-go,MIMESIS,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5426,GACH-1154EKPC,Gạch 1154EKPC,gach-op-lat,gach-van-go,MIMESIS,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5424,GACH-1154EKPD,Gạch 1154EKPD,gach-op-lat,gach-van-go,MIMESIS,,,public,public,default,visible,index,true,in_stock,true
gach-op-lat,5423,GACH-212EKN8,Gạch 212EKN8,gach-op-lat,gach-van-go,MIMESIS,,,public,public,default,visible,index,true,in_stock,true
