id,sku,brand,variant_group,old_name,new_name,old_slug,new_slug,changed
2602,"SH211/50211MCW","Caesar","SH211","Tay sen Caesar SH211/50211MCW SH211/50211MCW","Tay sen Caesar SH211 kèm dây sen 50211MCW","tay-sen-caesar-sh21150211mcw-sh21150211mcw","tay-sen-caesar-sh211-kem-day-sen-50211mcw",YES
2604,"SH510/50211MCW","Caesar","SH510","Tay sen Caesar SH510/50211MCW SH510/50211MCW","Tay sen Caesar SH510 kèm dây sen 50211MCW","tay-sen-caesar-sh51050211mcw-sh51050211mcw","tay-sen-caesar-sh510-kem-day-sen-50211mcw",YES
4032,"EasySet - Brushed Hard Graphite","American Standard","EasySet","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Brushed Hard Graphite EasySet - Brushed Hard Graphite","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Brushed Hard Graphite EasySet - Brushed Hard Graphite","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-brushed-hard-graphite-easyset-brushed-hard-graphite","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-brushed-hard-graphite-easyset-brushed-hard-graphite",NO
4033,"EasySet - Matte Black","American Standard","EasySet","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Matte Black EasySet - Matte Black","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Matte Black EasySet - Matte Black","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-matte-black-easyset-matte-black","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-matte-black-easyset-matte-black",NO
4031,"EasySet - Polished Cool Sunrise 1","American Standard","EasySet","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Polished Cool Sunrise 1 EasySet - Polished Cool Sunrise 1","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Polished Cool Sunrise 1 EasySet - Polished Cool Sunrise 1","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-polished-cool-sunrise-1-easyset-polished-cool-sunrise-1","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-polished-cool-sunrise-1-easyset-polished-cool-sunrise-1",NO
4029,"EasySet - Polished Cool Sunrise 2","American Standard","EasySet","Bộ sen âm nóng lạnh 2 đường American Standard EasySet - Polished Cool Sunrise 2 EasySet - Polished Cool Sunrise 2","Bộ sen âm nóng lạnh 2 đường American Standard EasySet - Polished Cool Sunrise 2 EasySet - Polished Cool Sunrise 2","bo-sen-am-nong-lanh-2-duong-american-standard-easyset-polished-cool-sunrise-2-easyset-polished-cool-sunrise-2","bo-sen-am-nong-lanh-2-duong-american-standard-easyset-polished-cool-sunrise-2-easyset-polished-cool-sunrise-2",NO
4034,"EasySet - Polished Hard Graphite","American Standard","EasySet","Bộ sen âm nóng lạnh 2 đường American Standard EasySet - Polished Hard Graphite EasySet - Polished Hard Graphite","Bộ sen âm nóng lạnh 2 đường American Standard EasySet - Polished Hard Graphite EasySet - Polished Hard Graphite","bo-sen-am-nong-lanh-2-duong-american-standard-easyset-polished-hard-graphite-easyset-polished-hard-graphite","bo-sen-am-nong-lanh-2-duong-american-standard-easyset-polished-hard-graphite-easyset-polished-hard-graphite",NO
2794,"EasySet - Polished Warm Sunset 1","American Standard","EasySet","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Polished Warm Sunset 1 EasySet - Polished Warm Sunset 1","Bộ sen âm nhiệt độ 2 đường American Standard EasySet - Polished Warm Sunset 1 EasySet - Polished Warm Sunset 1","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-polished-warm-sunset-1-easyset-polished-warm-sunset-1","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-polished-warm-sunset-1-easyset-polished-warm-sunset-1",NO
4035,"EasySet - Polished Warm Sunset 2","American Standard","EasySet","Bộ sen âm nóng lạnh 2 đường American Standard EasySet - Polished Warm Sunset 2 EasySet - Polished Warm Sunset 2","Bộ sen âm nóng lạnh 2 đường American Standard EasySet - Polished Warm Sunset 2 EasySet - Polished Warm Sunset 2","bo-sen-am-nong-lanh-2-duong-american-standard-easyset-polished-warm-sunset-2-easyset-polished-warm-sunset-2","bo-sen-am-nong-lanh-2-duong-american-standard-easyset-polished-warm-sunset-2-easyset-polished-warm-sunset-2",NO
4036,"EasySet Enjoyment - Brushed Hard Graphite","American Standard","EasySet Enjoyment","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Brushed Hard Graphite EasySet Enjoyment - Brushed Hard Graphite","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Brushed Hard Graphite EasySet Enjoyment - Brushed Hard Graphite","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-brushed-hard-graphite-easyset-enjoyment-brushed-hard-graphite","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-brushed-hard-graphite-easyset-enjoyment-brushed-hard-graphite",NO
2795,"EasySet Enjoyment - Matte Black","American Standard","EasySet Enjoyment","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Matte Black EasySet Enjoyment - Matte Black","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Matte Black EasySet Enjoyment - Matte Black","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-matte-black-easyset-enjoyment-matte-black","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-matte-black-easyset-enjoyment-matte-black",NO
4037,"EasySet Enjoyment - Polished Cool Sunrise","American Standard","EasySet Enjoyment","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Polished Cool Sunrise EasySet Enjoyment - Polished Cool Sunrise","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Polished Cool Sunrise EasySet Enjoyment - Polished Cool Sunrise","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-polished-cool-sunrise-easyset-enjoyment-polished-cool-sunrise","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-polished-cool-sunrise-easyset-enjoyment-polished-cool-sunrise",NO
4038,"EasySet Enjoyment - Polished Hard Graphite","American Standard","EasySet Enjoyment","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Polished Hard Graphite EasySet Enjoyment - Polished Hard Graphite","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Polished Hard Graphite EasySet Enjoyment - Polished Hard Graphite","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-polished-hard-graphite-easyset-enjoyment-polished-hard-graphite","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-polished-hard-graphite-easyset-enjoyment-polished-hard-graphite",NO
4039,"EasySet Enjoyment - Polished Warm Sunset","American Standard","EasySet Enjoyment","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Polished Warm Sunset EasySet Enjoyment - Polished Warm Sunset","Bộ sen âm nhiệt độ 3 đường American Standard EasySet Enjoyment - Polished Warm Sunset EasySet Enjoyment - Polished Warm Sunset","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-polished-warm-sunset-easyset-enjoyment-polished-warm-sunset","bo-sen-am-nhiet-do-3-duong-american-standard-easyset-enjoyment-polished-warm-sunset-easyset-enjoyment-polished-warm-sunset",NO
2797,"EasySet Essential - Brushed Hard Graphite","American Standard","EasySet Essential","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Brushed Hard Graphite EasySet Essential - Brushed Hard Graphite","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Brushed Hard Graphite EasySet Essential - Brushed Hard Graphite","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-brushed-hard-graphite-easyset-essential-brushed-hard-graphite","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-brushed-hard-graphite-easyset-essential-brushed-hard-graphite",NO
2792,"EasySet Essential - Matte Black","American Standard","EasySet Essential","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Matte Black EasySet Essential - Matte Black","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Matte Black EasySet Essential - Matte Black","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-matte-black-easyset-essential-matte-black","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-matte-black-easyset-essential-matte-black",NO
2796,"EasySet Essential - Polished Cool Sunrise","American Standard","EasySet Essential","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Polished Cool Sunrise EasySet Essential - Polished Cool Sunrise","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Polished Cool Sunrise EasySet Essential - Polished Cool Sunrise","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-polished-cool-sunrise-easyset-essential-polished-cool-sunrise","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-polished-cool-sunrise-easyset-essential-polished-cool-sunrise",NO
2798,"EasySet Essential - Polished Hard Graphite","American Standard","EasySet Essential","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Polished Hard Graphite EasySet Essential - Polished Hard Graphite","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Polished Hard Graphite EasySet Essential - Polished Hard Graphite","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-polished-hard-graphite-easyset-essential-polished-hard-graphite","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-polished-hard-graphite-easyset-essential-polished-hard-graphite",NO
2799,"EasySet Essential - Polished Warm Sunset","American Standard","EasySet Essential","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Polished Warm Sunset EasySet Essential - Polished Warm Sunset","Bộ sen âm nhiệt độ 1 đường American Standard EasySet Essential - Polished Warm Sunset EasySet Essential - Polished Warm Sunset","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-polished-warm-sunset-easyset-essential-polished-warm-sunset","bo-sen-am-nhiet-do-1-duong-american-standard-easyset-essential-polished-warm-sunset-easyset-essential-polished-warm-sunset",NO
2801,"EasySet Experience - Brushed Hard Graphite","American Standard","EasySet Experience","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Brushed Hard Graphite EasySet Experience - Brushed Hard Graphite","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Brushed Hard Graphite EasySet Experience - Brushed Hard Graphite","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-brushed-hard-graphite-easyset-experience-brushed-hard-graphite","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-brushed-hard-graphite-easyset-experience-brushed-hard-graphite",NO
2793,"EasySet Experience - Matte Black","American Standard","EasySet Experience","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Matte Black EasySet Experience - Matte Black","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Matte Black EasySet Experience - Matte Black","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-matte-black-easyset-experience-matte-black","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-matte-black-easyset-experience-matte-black",NO
4030,"EasySet Experience - Polished Cool Sunrise","American Standard","EasySet Experience","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Polished Cool Sunrise EasySet Experience - Polished Cool Sunrise","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Polished Cool Sunrise EasySet Experience - Polished Cool Sunrise","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-polished-cool-sunrise-easyset-experience-polished-cool-sunrise","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-polished-cool-sunrise-easyset-experience-polished-cool-sunrise",NO
2800,"EasySet Experience - Polished Hard Graphite","American Standard","EasySet Experience","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Polished Hard Graphite EasySet Experience - Polished Hard Graphite","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Polished Hard Graphite EasySet Experience - Polished Hard Graphite","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-polished-hard-graphite-easyset-experience-polished-hard-graphite","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-polished-hard-graphite-easyset-experience-polished-hard-graphite",NO
2802,"EasySet Experience - Polished Warm Sunset","American Standard","EasySet Experience","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Polished Warm Sunset EasySet Experience - Polished Warm Sunset","Bộ sen âm nhiệt độ 2 đường American Standard EasySet Experience - Polished Warm Sunset EasySet Experience - Polished Warm Sunset","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-polished-warm-sunset-easyset-experience-polished-warm-sunset","bo-sen-am-nhiet-do-2-duong-american-standard-easyset-experience-polished-warm-sunset-easyset-experience-polished-warm-sunset",NO
