sku,brand,subcategory,old_name,new_name,old_slug,new_slug,slug_changed
"WP-F613","American Standard","lavabo","Chậu lavabo đặt bàn American Standard WP-F613 (WPF613) WP-F613","Chậu lavabo đặt bàn American Standard WP-F613 (WPF613)","chau-lavabo-dat-ban-american-standard-wp-f613-wpf613-wp-f613","chau-lavabo-dat-ban-american-standard-wp-f613-wpf613",YES
"WP-F633","American Standard","lavabo","Chậu lavabo đặt bàn American Standard WP-F633 (WPF633) WP-F633","Chậu lavabo đặt bàn American Standard WP-F633 (WPF633)","chau-lavabo-dat-ban-american-standard-wp-f633-wpf633-wp-f633","chau-lavabo-dat-ban-american-standard-wp-f633-wpf633",YES
"WP-F650","American Standard","lavabo","Chậu lavabo đặt bàn American Standard WP-F650 (WPF650) WP-F650","Chậu lavabo đặt bàn American Standard WP-F650 (WPF650)","chau-lavabo-dat-ban-american-standard-wp-f650-wpf650-wp-f650","chau-lavabo-dat-ban-american-standard-wp-f650-wpf650",YES
"WP-F711","American Standard","lavabo","Chân chậu lavabo dài American Standard WP-F711 (WPF711) WP-F711","Chân chậu lavabo dài American Standard WP-F711 (WPF711)","chan-chau-lavabo-dai-american-standard-wp-f711-wpf711-wp-f711","chan-chau-lavabo-dai-american-standard-wp-f711-wpf711",YES
"AT-T808","ATMOR","lavabo","Chậu lavabo dương vành ATMOR AT-T808 (ATT808) AT-T808","Chậu lavabo dương vành ATMOR AT-T808 (ATT808)","chau-lavabo-duong-vanh-atmor-at-t808-att808-at-t808","chau-lavabo-duong-vanh-atmor-at-t808-att808",YES
"AT01","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT01 đặt góc AT01","Chậu rửa lavabo treo tường ATMOR AT01 đặt góc","chau-rua-lavabo-treo-tuong-atmor-at01-dat-goc-at01","chau-rua-lavabo-treo-tuong-atmor-at01-dat-goc",YES
"AT037","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT037 AT037","Chậu lavabo đặt bàn ATMOR AT037","chau-lavabo-dat-ban-atmor-at037-at037","chau-lavabo-dat-ban-atmor-at037",YES
"AT070","ATMOR","lavabo","Chậu rửa mặt lavabo bán âm ATMOR AT070 AT070","Chậu rửa mặt lavabo bán âm ATMOR AT070","chau-rua-mat-lavabo-ban-am-atmor-at070-at070","chau-rua-mat-lavabo-ban-am-atmor-at070",YES
"AT1001","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT1001 AT1001","Chậu rửa lavabo treo tường ATMOR AT1001","chau-rua-lavabo-treo-tuong-atmor-at1001-at1001","chau-rua-lavabo-treo-tuong-atmor-at1001",YES
"AT103","ATMOR","lavabo","Lavabo dương vành ATMOR AT103 AT103","Lavabo dương vành ATMOR AT103","lavabo-duong-vanh-atmor-at103-at103","lavabo-duong-vanh-atmor-at103",YES
"AT1041","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT1041 AT1041","Chậu lavabo đặt bàn ATMOR AT1041","chau-lavabo-dat-ban-atmor-at1041-at1041","chau-lavabo-dat-ban-atmor-at1041",YES
"AT105","ATMOR","lavabo","Chậu rửa mặt lavabo âm bàn ATMOR AT105 AT105","Chậu rửa mặt lavabo âm bàn ATMOR AT105","chau-rua-mat-lavabo-am-ban-atmor-at105-at105","chau-rua-mat-lavabo-am-ban-atmor-at105",YES
"AT1050","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT1050 AT1050","Chậu lavabo đặt bàn ATMOR AT1050","chau-lavabo-dat-ban-atmor-at1050-at1050","chau-lavabo-dat-ban-atmor-at1050",YES
"AT1363","ATMOR","lavabo","Chậu lavabo bán âm bàn ATMOR AT1363 AT1363","Chậu lavabo bán âm bàn ATMOR AT1363","chau-lavabo-ban-am-ban-atmor-at1363-at1363","chau-lavabo-ban-am-ban-atmor-at1363",YES
"AT212","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT212 chân lửng AT212","Chậu rửa lavabo treo tường ATMOR AT212 chân lửng","chau-rua-lavabo-treo-tuong-atmor-at212-chan-lung-at212","chau-rua-lavabo-treo-tuong-atmor-at212-chan-lung",YES
"AT257","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT257 AT257","Chậu lavabo đặt bàn ATMOR AT257","chau-lavabo-dat-ban-atmor-at257-at257","chau-lavabo-dat-ban-atmor-at257",YES
"AT2829","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT2829 AT2829","Chậu rửa lavabo treo tường ATMOR AT2829","chau-rua-lavabo-treo-tuong-atmor-at2829-at2829","chau-rua-lavabo-treo-tuong-atmor-at2829",YES
"AT3007D","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT3007D chân lửng AT3007D","Chậu rửa lavabo treo tường ATMOR AT3007D chân lửng","chau-rua-lavabo-treo-tuong-atmor-at3007d-chan-lung-at3007d","chau-rua-lavabo-treo-tuong-atmor-at3007d-chan-lung",YES
"AT3032","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT3032 chân dài AT3032","Chậu rửa lavabo treo tường ATMOR AT3032 chân dài","chau-rua-lavabo-treo-tuong-atmor-at3032-chan-dai-at3032","chau-rua-lavabo-treo-tuong-atmor-at3032-chan-dai",YES
"AT3101","ATMOR","lavabo","Chậu rửa mặt lavabo âm bàn ATMOR AT3101 AT3101","Chậu rửa mặt lavabo âm bàn ATMOR AT3101","chau-rua-mat-lavabo-am-ban-atmor-at3101-at3101","chau-rua-mat-lavabo-am-ban-atmor-at3101",YES
"AT40230","ATMOR","lavabo","Chậu lavabo dương vành ATMOR AT40230 AT40230","Chậu lavabo dương vành ATMOR AT40230","chau-lavabo-duong-vanh-atmor-at40230-at40230","chau-lavabo-duong-vanh-atmor-at40230",YES
"AT4030","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4030 AT4030","Chậu lavabo đặt bàn ATMOR AT4030","chau-lavabo-dat-ban-atmor-at4030-at4030","chau-lavabo-dat-ban-atmor-at4030",YES
"AT40307","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT40307 AT40307","Chậu lavabo đặt bàn ATMOR AT40307","chau-lavabo-dat-ban-atmor-at40307-at40307","chau-lavabo-dat-ban-atmor-at40307",YES
"AT40308","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT40308 AT40308","Chậu lavabo đặt bàn ATMOR AT40308","chau-lavabo-dat-ban-atmor-at40308-at40308","chau-lavabo-dat-ban-atmor-at40308",YES
"AT4031A","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4031A AT4031A","Chậu lavabo đặt bàn ATMOR AT4031A","chau-lavabo-dat-ban-atmor-at4031a-at4031a","chau-lavabo-dat-ban-atmor-at4031a",YES
"AT4034A","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4034A AT4034A","Chậu lavabo đặt bàn ATMOR AT4034A","chau-lavabo-dat-ban-atmor-at4034a-at4034a","chau-lavabo-dat-ban-atmor-at4034a",YES
"AT4034C","ATMOR","lavabo","Lavabo bán âm bàn ATMOR AT4034C AT4034C","Lavabo bán âm bàn ATMOR AT4034C","lavabo-ban-am-ban-atmor-at4034c-at4034c","lavabo-ban-am-ban-atmor-at4034c",YES
"AT4040","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4040 AT4040","Chậu lavabo đặt bàn ATMOR AT4040","chau-lavabo-dat-ban-atmor-at4040-at4040","chau-lavabo-dat-ban-atmor-at4040",YES
"AT4053","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT4053 đặt góc AT4053","Chậu rửa lavabo treo tường ATMOR AT4053 đặt góc","chau-rua-lavabo-treo-tuong-atmor-at4053-dat-goc-at4053","chau-rua-lavabo-treo-tuong-atmor-at4053-dat-goc",YES
"AT4056-20","ATMOR","lavabo","Chậu lavabo dương vành ATMOR AT4056-20 (AT405620) AT4056-20","Chậu lavabo dương vành ATMOR AT4056-20 (AT405620)","chau-lavabo-duong-vanh-atmor-at4056-20-at405620-at4056-20","chau-lavabo-duong-vanh-atmor-at4056-20-at405620",YES
"AT4065","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4065 AT4065","Chậu lavabo đặt bàn ATMOR AT4065","chau-lavabo-dat-ban-atmor-at4065-at4065","chau-lavabo-dat-ban-atmor-at4065",YES
"AT4071-LAVABO","ATMOR","lavabo","Chậu rửa mặt lavabo âm bàn ATMOR AT4071-lavabo (AT4071LAVABO) AT4071-LAVABO","Chậu rửa mặt lavabo âm bàn ATMOR AT4071-lavabo (AT4071LAVABO)","chau-rua-mat-lavabo-am-ban-atmor-at4071-lavabo-at4071lavabo-at4071-lavabo","chau-rua-mat-lavabo-am-ban-atmor-at4071-lavabo-at4071lavabo",YES
"AT4104","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4104 AT4104","Chậu lavabo đặt bàn ATMOR AT4104","chau-lavabo-dat-ban-atmor-at4104-at4104","chau-lavabo-dat-ban-atmor-at4104",YES
"AT4129","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4129 AT4129","Chậu lavabo đặt bàn ATMOR AT4129","chau-lavabo-dat-ban-atmor-at4129-at4129","chau-lavabo-dat-ban-atmor-at4129",YES
"AT414","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT414 AT414","Chậu rửa lavabo treo tường ATMOR AT414","chau-rua-lavabo-treo-tuong-atmor-at414-at414","chau-rua-lavabo-treo-tuong-atmor-at414",YES
"AT4140","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4140 AT4140","Chậu lavabo đặt bàn ATMOR AT4140","chau-lavabo-dat-ban-atmor-at4140-at4140","chau-lavabo-dat-ban-atmor-at4140",YES
"AT4158","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4158 AT4158","Chậu lavabo đặt bàn ATMOR AT4158","chau-lavabo-dat-ban-atmor-at4158-at4158","chau-lavabo-dat-ban-atmor-at4158",YES
"AT4165","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4165 AT4165","Chậu lavabo đặt bàn ATMOR AT4165","chau-lavabo-dat-ban-atmor-at4165-at4165","chau-lavabo-dat-ban-atmor-at4165",YES
"AT4243","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4243 AT4243","Chậu lavabo đặt bàn ATMOR AT4243","chau-lavabo-dat-ban-atmor-at4243-at4243","chau-lavabo-dat-ban-atmor-at4243",YES
"AT4256","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4256 AT4256","Chậu lavabo đặt bàn ATMOR AT4256","chau-lavabo-dat-ban-atmor-at4256-at4256","chau-lavabo-dat-ban-atmor-at4256",YES
"AT4270-800","ATMOR","lavabo","Chậu lavabo dương vành ATMOR AT4270-800 (AT4270800) AT4270-800","Chậu lavabo dương vành ATMOR AT4270-800 (AT4270800)","chau-lavabo-duong-vanh-atmor-at4270-800-at4270800-at4270-800","chau-lavabo-duong-vanh-atmor-at4270-800-at4270800",YES
"AT4289A","ATMOR","lavabo","Lavabo âm bàn ATMOR AT4289A AT4289A","Lavabo âm bàn ATMOR AT4289A","lavabo-am-ban-atmor-at4289a-at4289a","lavabo-am-ban-atmor-at4289a",YES
"AT4565","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4565 AT4565","Chậu lavabo đặt bàn ATMOR AT4565","chau-lavabo-dat-ban-atmor-at4565-at4565","chau-lavabo-dat-ban-atmor-at4565",YES
"AT4570","ATMOR","lavabo","Chậu lavabo đặt bàn ATMOR AT4570 AT4570","Chậu lavabo đặt bàn ATMOR AT4570","chau-lavabo-dat-ban-atmor-at4570-at4570","chau-lavabo-dat-ban-atmor-at4570",YES
"AT4583A","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT4583A AT4583A","Chậu rửa lavabo treo tường ATMOR AT4583A","chau-rua-lavabo-treo-tuong-atmor-at4583a-at4583a","chau-rua-lavabo-treo-tuong-atmor-at4583a",YES
"AT4969-600","ATMOR","lavabo","Chậu lavabo dương vành ATMOR AT4969-600 (AT4969600) AT4969-600","Chậu lavabo dương vành ATMOR AT4969-600 (AT4969600)","chau-lavabo-duong-vanh-atmor-at4969-600-at4969600-at4969-600","chau-lavabo-duong-vanh-atmor-at4969-600-at4969600",YES
"AT4969-800","ATMOR","lavabo","Chậu lavabo dương vành ATMOR AT4969-800 (AT4969800) AT4969-800","Chậu lavabo dương vành ATMOR AT4969-800 (AT4969800)","chau-lavabo-duong-vanh-atmor-at4969-800-at4969800-at4969-800","chau-lavabo-duong-vanh-atmor-at4969-800-at4969800",YES
"AT502","ATMOR","lavabo","Chậu rửa lavabo treo tường ATMOR AT502 chân lửng AT502","Chậu rửa lavabo treo tường ATMOR AT502 chân lửng","chau-rua-lavabo-treo-tuong-atmor-at502-chan-lung-at502","chau-rua-lavabo-treo-tuong-atmor-at502-chan-lung",YES
"AT726","ATMOR","lavabo","Lavabo bán âm bàn ATMOR AT726 AT726","Lavabo bán âm bàn ATMOR AT726","lavabo-ban-am-ban-atmor-at726-at726","lavabo-ban-am-ban-atmor-at726",YES
"AT908-18","ATMOR","lavabo","Chậu rửa mặt lavabo âm bàn ATMOR AT908-18 (AT90818) AT908-18","Chậu rửa mặt lavabo âm bàn ATMOR AT908-18 (AT90818)","chau-rua-mat-lavabo-am-ban-atmor-at908-18-at90818-at908-18","chau-rua-mat-lavabo-am-ban-atmor-at908-18-at90818",YES
"L2014","CAESAR","lavabo","Chậu rửa lavabo treo tường đặt góc Caesar L2014 L2014","Chậu rửa lavabo treo tường đặt góc Caesar L2014","chau-rua-lavabo-treo-tuong-dat-goc-caesar-l2014-l2014","chau-rua-lavabo-treo-tuong-dat-goc-caesar-l2014",YES
"L2140","CAESAR","lavabo","Chậu rửa lavabo treo tường Caesar L2140 L2140","Chậu rửa lavabo treo tường Caesar L2140","chau-rua-lavabo-treo-tuong-caesar-l2140-l2140","chau-rua-lavabo-treo-tuong-caesar-l2140",YES
"L2150S","CAESAR","lavabo","Chậu rửa lavabo treo tường Caesar L2150 (L2150S) L2150S","Chậu rửa lavabo treo tường Caesar L2150 (L2150S)","chau-rua-lavabo-treo-tuong-caesar-l2150-l2150s-l2150s","chau-rua-lavabo-treo-tuong-caesar-l2150-l2150s",YES
"L2152","CAESAR","lavabo","Chậu rửa lavabo treo tường Caesar L2152 L2152","Chậu rửa lavabo treo tường Caesar L2152","chau-rua-lavabo-treo-tuong-caesar-l2152-l2152","chau-rua-lavabo-treo-tuong-caesar-l2152",YES
"L2220","CAESAR","lavabo","Chậu rửa lavabo treo tường Caesar L2220 L2220","Chậu rửa lavabo treo tường Caesar L2220","chau-rua-lavabo-treo-tuong-caesar-l2220-l2220","chau-rua-lavabo-treo-tuong-caesar-l2220",YES
"L2365","CAESAR","lavabo","Chậu rửa lavabo treo tường Caesar L2365 L2365","Chậu rửa lavabo treo tường Caesar L2365","chau-rua-lavabo-treo-tuong-caesar-l2365-l2365","chau-rua-lavabo-treo-tuong-caesar-l2365",YES
"L5018","CAESAR","lavabo","Chậu lavabo dương vành Caesar L5018 L5018","Chậu lavabo dương vành Caesar L5018","chau-lavabo-duong-vanh-caesar-l5018-l5018","chau-lavabo-duong-vanh-caesar-l5018",YES
"L5019","CAESAR","lavabo","Chậu lavabo dương vành Caesar L5019 L5019","Chậu lavabo dương vành Caesar L5019","chau-lavabo-duong-vanh-caesar-l5019-l5019","chau-lavabo-duong-vanh-caesar-l5019",YES
"L5022","CAESAR","lavabo","Chậu rửa mặt lavabo dương vành Caesar L5022 L5022","Chậu rửa mặt lavabo dương vành Caesar L5022","chau-rua-mat-lavabo-duong-vanh-caesar-l5022-l5022","chau-rua-mat-lavabo-duong-vanh-caesar-l5022",YES
"L5113","CAESAR","lavabo","Chậu rửa mặt lavabo âm bàn Caesar L5113 L5113","Chậu rửa mặt lavabo âm bàn Caesar L5113","chau-rua-mat-lavabo-am-ban-caesar-l5113-l5113","chau-rua-mat-lavabo-am-ban-caesar-l5113",YES
"L5115","CAESAR","lavabo","Chậu rửa mặt lavabo âm bàn Caesar L5115 L5115","Chậu rửa mặt lavabo âm bàn Caesar L5115","chau-rua-mat-lavabo-am-ban-caesar-l5115-l5115","chau-rua-mat-lavabo-am-ban-caesar-l5115",YES
"L5125","CAESAR","lavabo","Chậu rửa mặt lavabo âm bàn Caesar L5125 L5125","Chậu rửa mặt lavabo âm bàn Caesar L5125","chau-rua-mat-lavabo-am-ban-caesar-l5125-l5125","chau-rua-mat-lavabo-am-ban-caesar-l5125",YES
"L5215","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar L5215 L5215","Chậu lavabo đặt bàn Caesar L5215","chau-lavabo-dat-ban-caesar-l5215-l5215","chau-lavabo-dat-ban-caesar-l5215",YES
"L5221","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar L5221 L5221","Chậu lavabo đặt bàn Caesar L5221","chau-lavabo-dat-ban-caesar-l5221-l5221","chau-lavabo-dat-ban-caesar-l5221",YES
"L5222","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar L5222 L5222","Chậu lavabo đặt bàn Caesar L5222","chau-lavabo-dat-ban-caesar-l5222-l5222","chau-lavabo-dat-ban-caesar-l5222",YES
"L5225","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar L5225 L5225","Chậu lavabo đặt bàn Caesar L5225","chau-lavabo-dat-ban-caesar-l5225-l5225","chau-lavabo-dat-ban-caesar-l5225",YES
"L5262","CAESAR","lavabo","Chậu rửa lavabo đặt bàn Caesar L5262 L5262","Chậu rửa lavabo đặt bàn Caesar L5262","chau-rua-lavabo-dat-ban-caesar-l5262-l5262","chau-rua-lavabo-dat-ban-caesar-l5262",YES
"LF5017","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5017 LF5017","Chậu lavabo dương vành Caesar LF5017","chau-lavabo-duong-vanh-caesar-lf5017-lf5017","chau-lavabo-duong-vanh-caesar-lf5017",YES
"LF5024","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5024 LF5024","Chậu lavabo dương vành Caesar LF5024","chau-lavabo-duong-vanh-caesar-lf5024-lf5024","chau-lavabo-duong-vanh-caesar-lf5024",YES
"LF5026","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5026 LF5026","Chậu lavabo dương vành Caesar LF5026","chau-lavabo-duong-vanh-caesar-lf5026-lf5026","chau-lavabo-duong-vanh-caesar-lf5026",YES
"LF5028","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5028 LF5028","Chậu lavabo dương vành Caesar LF5028","chau-lavabo-duong-vanh-caesar-lf5028-lf5028","chau-lavabo-duong-vanh-caesar-lf5028",YES
"LF5030","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5030 LF5030","Chậu lavabo dương vành Caesar LF5030","chau-lavabo-duong-vanh-caesar-lf5030-lf5030","chau-lavabo-duong-vanh-caesar-lf5030",YES
"LF5032","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5032 LF5032","Chậu lavabo dương vành Caesar LF5032","chau-lavabo-duong-vanh-caesar-lf5032-lf5032","chau-lavabo-duong-vanh-caesar-lf5032",YES
"LF5036","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5036 LF5036","Chậu lavabo dương vành Caesar LF5036","chau-lavabo-duong-vanh-caesar-lf5036-lf5036","chau-lavabo-duong-vanh-caesar-lf5036",YES
"LF5038","CAESAR","lavabo","Chậu lavabo dương vành Caesar LF5038 LF5038","Chậu lavabo dương vành Caesar LF5038","chau-lavabo-duong-vanh-caesar-lf5038-lf5038","chau-lavabo-duong-vanh-caesar-lf5038",YES
"LF5130","CAESAR","lavabo","Chậu rửa mặt lavabo âm bàn Caesar LF5130 LF5130","Chậu rửa mặt lavabo âm bàn Caesar LF5130","chau-rua-mat-lavabo-am-ban-caesar-lf5130-lf5130","chau-rua-mat-lavabo-am-ban-caesar-lf5130",YES
"LF5236","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5236 LF5236","Chậu lavabo đặt bàn Caesar LF5236","chau-lavabo-dat-ban-caesar-lf5236-lf5236","chau-lavabo-dat-ban-caesar-lf5236",YES
"LF5238","CAESAR","lavabo","Chậu rửa lavabo treo tường đặt góc Caesar LF5238 LF5238","Chậu rửa lavabo treo tường đặt góc Caesar LF5238","chau-rua-lavabo-treo-tuong-dat-goc-caesar-lf5238-lf5238","chau-rua-lavabo-treo-tuong-dat-goc-caesar-lf5238",YES
"LF5239S","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5239S LF5239S","Chậu lavabo đặt bàn Caesar LF5239S","chau-lavabo-dat-ban-caesar-lf5239s-lf5239s","chau-lavabo-dat-ban-caesar-lf5239s",YES
"LF5240","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5240 LF5240","Chậu lavabo đặt bàn Caesar LF5240","chau-lavabo-dat-ban-caesar-lf5240-lf5240","chau-lavabo-dat-ban-caesar-lf5240",YES
"LF5254","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5254 LF5254","Chậu lavabo đặt bàn Caesar LF5254","chau-lavabo-dat-ban-caesar-lf5254-lf5254","chau-lavabo-dat-ban-caesar-lf5254",YES
"LF5256","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5256 LF5256","Chậu lavabo đặt bàn Caesar LF5256","chau-lavabo-dat-ban-caesar-lf5256-lf5256","chau-lavabo-dat-ban-caesar-lf5256",YES
"LF5258","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5258 LF5258","Chậu lavabo đặt bàn Caesar LF5258","chau-lavabo-dat-ban-caesar-lf5258-lf5258","chau-lavabo-dat-ban-caesar-lf5258",YES
"LF5259","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5259 LF5259","Chậu lavabo đặt bàn Caesar LF5259","chau-lavabo-dat-ban-caesar-lf5259-lf5259","chau-lavabo-dat-ban-caesar-lf5259",YES
"LF5260","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5260 LF5260","Chậu lavabo đặt bàn Caesar LF5260","chau-lavabo-dat-ban-caesar-lf5260-lf5260","chau-lavabo-dat-ban-caesar-lf5260",YES
"LF5261","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5261 LF5261","Chậu lavabo đặt bàn Caesar LF5261","chau-lavabo-dat-ban-caesar-lf5261-lf5261","chau-lavabo-dat-ban-caesar-lf5261",YES
"LF5263","CAESAR","lavabo","Chậu lavabo đặt bàn Caesar LF5263 LF5263","Chậu lavabo đặt bàn Caesar LF5263","chau-lavabo-dat-ban-caesar-lf5263-lf5263","chau-lavabo-dat-ban-caesar-lf5263",YES
